goods_id,goods_name,price,sales,shop_sales_tip,thumb_url,link_url
805486765138,2025新款海绵对折胶棉拖把懒人免手吸水拖地神器一拖家用拖布,7.9,1107,本店已拼45万+件,https://img.pddpic.com/mms-material-img/2025-08-28/fbe133f9-1337-4304-a321-7050226ae493.jpeg.a.jpeg,goods.html?goods_id=805486765138&_oak_rcto=YWJYDu7W5iHZZlc5csMvOAzbeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=bd323ac2040e868908b9c61def6b5d29&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-08-28/fbe133f9-1337-4304-a321-7050226ae493.jpeg.a.jpeg
890606695484,欧伦啄木鸟断码真皮小白鞋女2026春季新款舒适百搭软底防滑运动鞋,25,1300,本店已拼14.8万+件,https://img.pddpic.com/mms-goods-image/2025-09-16/d75f78ea-f2cf-496f-bc64-de671311a64c.jpeg,goods.html?goods_id=890606695484&_oak_rcto=YWKP-55rjVvhC99FDlGLA7FleVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=27de74c80eba51544493d6aa68eb54fb&_oak_gallery=https://img.pddpic.com/mms-goods-image/2025-09-16/d75f78ea-f2cf-496f-bc64-de671311a64c.jpeg
901497196020,【甄选5 斤装】现炒原味瓜子葵花籽新炒大颗粒批发,21.8,1651,已拼8135斤,https://img.pddpic.com/mms-material-img/2026-01-23/11c7376a-5eef-45ca-a79b-be499bd095f7.jpeg,goods.html?goods_id=901497196020&_oak_rcto=YWLuMSmQsdughaORTGCYA1qoeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=459561c7b9b156bcd2d7cc1ca655d3fe&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-23/11c7376a-5eef-45ca-a79b-be499bd095f7.jpeg
900750630410,新款加厚木头锅盖把手通用耐高温盖帽实木防烫锅盖头盖子帽钮配件【3月7日发完】,1.65,1441,本店已拼3.4万件,https://img.pddpic.com/mms-material-img/2025-08-23/ecd1fd00-12f5-438f-8432-2a80bee33d68.png.a.jpeg,goods.html?goods_id=900750630410&_oak_rcto=YWIaWo1F3bqfJtRZutygSgXAeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=613d3ded2beee313358ccc45a2fb4314&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-08-23/ecd1fd00-12f5-438f-8432-2a80bee33d68.png.a.jpeg
723088455890,手套劳保尼龙棉线耐磨白线男女干活工作建筑工地劳动加厚纯棉纱,1.8,95,本店已拼15.3万+件,https://img.pddpic.com/open-gw/2025-03-26/bb9d7bac-f914-4fbe-97b5-9b2322f1b45f.jpeg,goods.html?goods_id=723088455890&_oak_rcto=YWK30-ShXNA0ozYnNJ67vPxyeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=dd18fd9ce6177b843b7f0ab7884497f7&_oak_gallery=https://img.pddpic.com/open-gw/2025-03-26/bb9d7bac-f914-4fbe-97b5-9b2322f1b45f.jpeg
864496603532,北京同仁堂痔疮膏20g痔消凝胶消肉球便血肛裂内痔外痔混合痔正品,18,84,本店已拼500万+件,https://img.pddpic.com/mms-goods-image/2025-09-14/e155d880-9198-4766-ac10-ac197ab91513.jpeg.a.jpeg,goods.html?goods_id=864496603532&_oak_rcto=YWJTbhBdiDJN9sYfR7DIjsIJeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=cd5173d35673307d7a5e78aa9e25b7c2&_oak_gallery=https://img.pddpic.com/mms-goods-image/2025-09-14/e155d880-9198-4766-ac10-ac197ab91513.jpeg.a.jpeg
281837682224,中年女士妈妈包羊皮质感软皮女包百搭时尚大容量单肩斜挎包婆婆包,9.3,5347,总售4.5万+件,https://img.pddpic.com/open-gw/2021-09-25/535be25e9488197c430dd6f57defeb30.png,goods.html?goods_id=281837682224&_oak_rcto=YWJxJzWJc_ctdAsiUIEhTz-ceVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=1291778bdba6861a30c8c92a24138580&_oak_gallery=https://img.pddpic.com/open-gw/2021-09-25/535be25e9488197c430dd6f57defeb30.png
882886814197,2026新款个性多层创意收纳春节墙贴背景墙装饰卡片收纳落地置物架【3月7日发完】,37,564,本店已拼383万+件,https://img.pddpic.com/mms-material-img/2025-12-22/ce2b9992-f1c1-4799-868e-6be8bf956809.png.a.jpeg,goods.html?goods_id=882886814197&_oak_rcto=YWKCkTourWSN_e3E7mxc2mrJeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=2d1148d1020b694e1c65c65cf72b886d&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-12-22/ce2b9992-f1c1-4799-868e-6be8bf956809.png.a.jpeg
895909219375,【送筛子】麻将纸牌麻将牌家用旅行简装麻将扑克牌防水加厚扑克牌,2.97,187,本店已拼4.8万件,https://img.pddpic.com/mms-material-img/2026-01-20/2d5a22aa-2742-48b1-b84c-6d0a00d5ac91.jpeg.a.jpeg,goods.html?goods_id=895909219375&_oak_rcto=YWK0vbrd7k6i65WQPk-S2uDreVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=9e9c6b700bde50a3eb722a45780bfa6a&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-20/2d5a22aa-2742-48b1-b84c-6d0a00d5ac91.jpeg.a.jpeg
459806887674,农用拱棚实心玻璃纤维杆菜棚骨架小拱棚育苗棚家用支架防虫网专用,13,100000,已抢14.4万+件,https://img.pddpic.com/mms-material-img/2023-03-20/cf2d56b9-05ce-4275-8d03-7d68dfc1458b.jpeg,goods.html?goods_id=459806887674&_oak_rcto=YWJijQs2V8Ii-a0ngCZgm3RUeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=2438b9b3276862350ec788e528960f2a&_oak_gallery=https://img.pddpic.com/mms-material-img/2023-03-20/cf2d56b9-05ce-4275-8d03-7d68dfc1458b.jpeg
867167596964,熊胆叶黄素滴眼液缓解疲劳视网模糊眼睛干涩流泪学生近视抗疲劳,1.99,1295,已拼1295件,https://img.pddpic.com/gaudit-image/2025-12-05/9917a75bc203709c0589aac5d4daac55.jpeg,goods.html?goods_id=867167596964&_oak_rcto=YWJyVLREvKq9rK2-paxIA5kteVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs
882875681974,英雄(英雄) 三黄片 0.25g*50片/袋 清热解毒泻火通便目赤肿痛口鼻生疮咽喉肿痛口渴尿黄便秘【3月6日发完】,1.02,663,本店已拼19.4万+件,https://img.pddpic.com/mms-material-img/2025-12-31/d678ed25-a954-461b-81f0-b06f1227f4b9.jpeg.a.jpeg,goods.html?goods_id=882875681974&_oak_rcto=YWKdxxPd9u0vStUF0J5MezoueVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=26ca79bc516f33a54291e4c0beaf0dac&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-12-31/d678ed25-a954-461b-81f0-b06f1227f4b9.jpeg.a.jpeg
898538641153,陆养巨型吃菜特大中华草陆地家养大型下蛋爬宠晒背灯补钙,4.02,1873,本店已拼18.6万+件,https://img.pddpic.com/mms-goods-image/2025-12-15/f7c87596-f846-4cb2-bf79-b1893131889b.jpeg.a.jpeg,goods.html?goods_id=898538641153&_oak_rcto=YWJX9jVaU7FqO-HFgzObQwTueVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=869af10fab0aa1bd0f4ebfe71f1a335c&_oak_gallery=https://img.pddpic.com/mms-goods-image/2025-12-15/f7c87596-f846-4cb2-bf79-b1893131889b.jpeg.a.jpeg
870152946610,防漏电保护安全自动断电热得快德国断电家用烧水电热棒洗澡加热,5.6,15000,已拼1.5万+件,https://img.pddpic.com/open-gw/2025-05-12/024ef1b3-f8a2-477d-95c2-f9ae701063ac.jpeg,goods.html?goods_id=870152946610&_oak_rcto=YWKpShGDEJMn-T_AAABcn8WSeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=e4fa7a328b345ee768f617e5df879b37&_oak_gallery=https://img.pddpic.com/open-gw/2025-05-12/024ef1b3-f8a2-477d-95c2-f9ae701063ac.jpeg
890578102422,云南昭通天麻个子野生特级头晕正宗头疼纯天然手脚无硫煲汤新鲜【3月5日发完】,14.6,331,已抢545斤,https://img.pddpic.com/mms-material-img/2026-01-12/0dfd947c-f97a-46a4-b2bb-6ec4612bc105.jpeg,goods.html?goods_id=890578102422&_oak_rcto=YWIUfr37A05w69ZT40gWCyxveVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=38ef234f4cf00a5d620ecca5b69c5a39&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-12/0dfd947c-f97a-46a4-b2bb-6ec4612bc105.jpeg
841501238980,无骨鸡爪袋装酸辣柠檬无骨凤爪脱骨凤爪去骨鸡爪休闲零食小吃便宜,14.8,1221,本店已拼36.7万+件,https://img.pddpic.com/mms-material-img/2024-09-15/4e31c0b4-6ec5-42a9-86bf-6d0e43c870d8.jpeg,goods.html?goods_id=841501238980&_oak_rcto=YWJza6kZxfnNClqqF_e7y3a6eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=4753796c1b1f576c0b72c91f739c586e&_oak_gallery=https://img.pddpic.com/mms-material-img/2024-09-15/4e31c0b4-6ec5-42a9-86bf-6d0e43c870d8.jpeg
900204929266,大号收纳箱春节红包收纳神器特装衣物储物箱宿舍车载玩具整理箱,12.5,602,本店已拼3万件,https://img.pddpic.com/mms-material-img/2026-01-27/6ffbd375-889d-4eda-8196-c84ec47db08c.jpeg.a.jpeg,goods.html?goods_id=900204929266&_oak_rcto=YWLqLj11bjeoJCpYp7B9uJ6WeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=617530f94f1536d0a28367cda11cbcc6&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-27/6ffbd375-889d-4eda-8196-c84ec47db08c.jpeg.a.jpeg
891079396384,男士内裤5条装抗菌透气运动男生四角宽松平角裤衩冬季黑金男短裤,8.8,707,已拼2940条,https://img.pddpic.com/mms-material-img/2026-01-13/4ee7311f-8e63-41d6-bcb9-dd6cd7f10f44.jpeg.a.jpeg,goods.html?goods_id=891079396384&_oak_rcto=YWLNdQz9zGSiJr_XPCUPFjTheVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=0eb9f431f5d4ca90adc96facb5133e04&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-13/4ee7311f-8e63-41d6-bcb9-dd6cd7f10f44.jpeg.a.jpeg
786593866814,【特价】无蔗糖铁棍山药桃酥饼独立包装粗粮糕点批发整箱零食桃酥,5.88,778,本店已拼6.2万件,https://img.pddpic.com/open-gw/2025-05-24/7b6836c5-8ca6-4f49-9c7b-1a7569794899.jpeg,goods.html?goods_id=786593866814&_oak_rcto=YWJ2k7zwuD8ykhZHnsD-lNpQeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=418c4a9551746ddf3826854f72cd6f4e&_oak_gallery=https://img.pddpic.com/open-gw/2025-05-24/7b6836c5-8ca6-4f49-9c7b-1a7569794899.jpeg
874505925925,新款防水加绒罩衣加厚耐脏冬季家用厨房长袖围裙防油外套工作服,14.5,1503,本店已拼6.2万件,https://img.pddpic.com/mms-material-img/2025-03-15/9ec18a33-7c0a-46d3-806e-39ed133e7dcb.jpeg,goods.html?goods_id=874505925925&_oak_rcto=YWJBEX1uoe3znRmCqiUzvdpIeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=92ae61cef13cbd31de82302363eb1272&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-03-15/9ec18a33-7c0a-46d3-806e-39ed133e7dcb.jpeg
899605737197,蜻蜓牌男士真皮皮鞋商务正装休闲软底三接头内增高防滑耐磨皮鞋男,59,103,已抢103件,https://img.pddpic.com/mms-material-img/2026-01-26/82a9805c-c095-4336-a6f4-ddda91e8d908.jpeg.a.jpeg,goods.html?goods_id=899605737197&_oak_rcto=YWIWDjyO3JCNCkaxBscPZuLfeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=162798572470cc86361317b1190b7857&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-26/82a9805c-c095-4336-a6f4-ddda91e8d908.jpeg.a.jpeg
854721861061,新款黑武士摇臂金属防风打火机创意高颜值nfc摇臂打火机定制,0.85,48000,已拼4.8万+件,https://img.pddpic.com/mms-material-img/2025-08-07/252404a2-e957-4abc-8db6-11af95a28183.jpeg,goods.html?goods_id=854721861061&_oak_rcto=YWJijQs2V8Ii-RP1uWo2keVZeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=ecbf701f5878b60d4deaa054b12a25b0&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-08-07/252404a2-e957-4abc-8db6-11af95a28183.jpeg
883632120785,黑甜糯玉米种子高产四季播黑玉米非转基因农庭种植超甜加糯主米种,1.08,45,已抢45件,https://img.pddpic.com/mms-material-img/2026-01-17/f60e59d0-bf3a-420b-974f-dda2ac9b7027.jpeg.a.jpeg,goods.html?goods_id=883632120785&_oak_rcto=YWIMXgqVMtUuDyJ_6HNRtEYIeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=871cd49d7cfe32b0d28e0576740a6daf&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-17/f60e59d0-bf3a-420b-974f-dda2ac9b7027.jpeg.a.jpeg
674654406969,【精品推荐】君子兰花君子兰盆栽君子兰苗四季常青植物蝴蝶兰花苗,2.42,21000,已拼2.1万+件,https://img.pddpic.com/mms-material-img/2024-03-12/43e56bd1-9560-46c4-8fb1-199ae0f007dc.jpeg,goods.html?goods_id=674654406969&_oak_rcto=YWIYibRVJrXqnosXL0Q3iSLbeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=68928bd8f94e53f4a6bab8badf3078d9&_oak_gallery=https://img.pddpic.com/mms-material-img/2024-03-12/43e56bd1-9560-46c4-8fb1-199ae0f007dc.jpeg
851925242919,免洗无硫野生韭菜子籽经典组合韭菜子枸杞茶炒熟韭菜子籽独立包装,5.19,642,已拼3.4万+包,https://img.pddpic.com/open-gw/2025-11-09/72d55d0037624e6c1c41b12c540b2b5a.jpeg,goods.html?goods_id=851925242919&_oak_rcto=YWIQQAzEi0uOMJrCXekloYNGeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=677b88f7b07bcb9dace2917f640d2fbb&_oak_gallery=https://img.pddpic.com/open-gw/2025-11-09/72d55d0037624e6c1c41b12c540b2b5a.jpeg
897721711027,【经典老国货】雅屏正品紧致抗皱黄芪面霜补水滋润黄芪霜男女通用,1.2,308,本店已拼177万+件,https://img.pddpic.com/mms-goods-image/2026-01-17/8c9ea6e8-9ba8-47e4-a9d0-31e66df10023.png.a.jpeg,goods.html?goods_id=897721711027&_oak_rcto=YWJaX2DnmQ16a3vredvxn9kseVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=f04bf926e9e1997bdd85c19544de842f&_oak_gallery=https://img.pddpic.com/mms-goods-image/2026-01-17/8c9ea6e8-9ba8-47e4-a9d0-31e66df10023.png.a.jpeg
761888561863,适用飞科FS316 317 318 319 FS370 371 372 373刀头整体头部配件,2.55,8176,本店已拼29万+件,https://img.pddpic.com/mms-material-img/2025-05-04/f3564aea-8308-48c6-bd15-49d75e8a1659.jpeg,goods.html?goods_id=761888561863&_oak_rcto=YWJ36Up_gbze6vn0ETB-7xrHeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=ec0b0345c6fbb0e9882519712abd25c9&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-05-04/f3564aea-8308-48c6-bd15-49d75e8a1659.jpeg
873895550049,【断码处理】秋冬新款男鞋软底舒适耐磨防臭厨师开车休闲运动春秋,19.9,45,本店已拼15.6万+件,https://img.pddpic.com/mms-goods-image/2025-09-18/c397caad-2f20-4a84-86a0-d5cee4fc967f.jpeg.a.jpeg,goods.html?goods_id=873895550049&_oak_rcto=YWJIDesYMNug_DTHiMrJwx9XeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=5672609883507f3ecccd876bbc93e100&_oak_gallery=https://img.pddpic.com/mms-goods-image/2025-09-18/c397caad-2f20-4a84-86a0-d5cee4fc967f.jpeg.a.jpeg
725610630154,帽子新款男士贝雷帽鸭舌帽前进英伦复古韩版透气春秋礼帽女潮棉麻,9.9,726,本店已拼24.7万+件,https://img.pddpic.com/open-gw/2025-03-31/b9a9d44c-9d3f-4fe1-aabe-fc823cb0e5a2.png,goods.html?goods_id=725610630154&_oak_rcto=YWKdZYL-b7HegqQWCF7yp7b5eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=c051c6c17f098ae33d7fe956ad90c414&_oak_gallery=https://img.pddpic.com/open-gw/2025-03-31/b9a9d44c-9d3f-4fe1-aabe-fc823cb0e5a2.png
796390125689,软性防水强力补鞋胶水粘鞋专用胶运动鞋球鞋皮鞋修鞋匠沾鞋树脂胶,1.99,14000,已拼1.4万+件,https://img.pddpic.com/mms-material-img/2025-08-15/606a0546-7a62-4a2b-b11a-86b594b32d45.jpeg.a.jpeg,goods.html?goods_id=796390125689&_oak_rcto=YWLg3FAl75ug-TMb1bI0MMcKeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=277e918b54448eb136e8b04277f45941&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-08-15/606a0546-7a62-4a2b-b11a-86b594b32d45.jpeg.a.jpeg
895844849449,【中俄止痒王】特效皮肤瘙痒外用全身皮肤手脚干痒真菌止痒膏杀菌,1.01,247,已抢247件,https://img.pddpic.com/mms-goods-image/2026-01-20/10d72846-34c3-4aa8-ae0e-fd15a66e515d.jpeg.a.jpeg,goods.html?goods_id=895844849449&_oak_rcto=YWIzY5lQc-MklyX4qMNtezU0eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=1f558e218765c63480c5955b440c9399&_oak_gallery=https://img.pddpic.com/mms-goods-image/2026-01-20/10d72846-34c3-4aa8-ae0e-fd15a66e515d.jpeg.a.jpeg
899691983412,【不抢太可惜】2026年新款中国风马年日历商务精雕印刷台历定制,0.93,367,本店已拼45.7万+件,https://img.pddpic.com/mms-material-img/2026-01-26/57d3bca5-9bc6-4bcb-9cf6-b20b7331ee72.jpeg.a.jpeg,goods.html?goods_id=899691983412&_oak_rcto=YWKylH0wh60u64MT31m7bLQ2eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=9616521e8ec547fd08d8f8a7fd3cde04&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-26/57d3bca5-9bc6-4bcb-9cf6-b20b7331ee72.jpeg.a.jpeg
800532897631,天天见洗澡刷子软毛刷子长柄沐浴刷搓背神器刷搓泥不求人浴刷,1.01,65,本店已拼500万+件,https://img.pddpic.com/mms-material-img/2025-08-22/2ce76cde-ee6b-4c06-8900-0a611ed84ee2.jpeg,goods.html?goods_id=800532897631&_oak_rcto=YWJKcxMHvHfnWtr0DojCWFxKeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=c86cf59e998fa14210f9e68a4c0fc8f6&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-08-22/2ce76cde-ee6b-4c06-8900-0a611ed84ee2.jpeg
887330456414,2025秋冬季新款潮流男士加厚保暖外套中年休闲夹克【3月7日发完】,35.43,177,已拼177件,https://img.pddpic.com/mms-material-img/2025-12-17/1d4b1a22-4f7b-4436-aee6-e50f72a18cb3.jpeg.a.jpeg,goods.html?goods_id=887330456414&_oak_rcto=YWKQpAa0K77RA_w141TlcOzDeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=e8f51817afc4a1682ea019aa8f45be23&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-12-17/1d4b1a22-4f7b-4436-aee6-e50f72a18cb3.jpeg.a.jpeg
900351979334,苗染染发剂单剂染发膏植物天然纯遮白发无刺激不沾头皮不带手套,19.9,95,本店已拼102万+件,https://img.pddpic.com/mms-material-img/2026-01-27/88ff0a11-ad8e-404e-9fd7-c4d4d0c68f55.jpeg.a.jpeg,goods.html?goods_id=900351979334&_oak_rcto=YWKkhN3Vdt4eJwGbzzT2efIOeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=78b704d4388b98d228c7584be2d325dc&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-27/88ff0a11-ad8e-404e-9fd7-c4d4d0c68f55.jpeg.a.jpeg
902732432173,正宗甘蔗食用红糖补气血养生兽用养殖红糖畜牧散装特价家用实惠装,1.18,217,已抢217件,https://img.pddpic.com/mms-material-img/2026-02-01/f8c5626d-22f2-4a7f-bb42-6738f4ad1f32.jpeg.a.jpeg,goods.html?goods_id=902732432173&_oak_rcto=YWIS4Orzgy5sZfxeAhUat8WieVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=d45bf8070c2369eb23e27860a116b4e4&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-02-01/f8c5626d-22f2-4a7f-bb42-6738f4ad1f32.jpeg.a.jpeg
877964198162,朱砂手串-民族风-助眠失眠安神解忧法器-原矿无培训班,2.3,20000,已拼2万+件,https://img.pddpic.com/mms-material-img/2025-10-22/d13284d2-ef08-44ff-93f9-0136e6ea2b30.jpeg.a.jpeg,goods.html?goods_id=877964198162&_oak_rcto=YWK-Rxn31I9JbnJF1Gk5flS2eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=837ba5c48a9dbf677469eda755b8a797&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-10-22/d13284d2-ef08-44ff-93f9-0136e6ea2b30.jpeg.a.jpeg
679498067638,挖野菜神器挖蒜锰钢小铲子挖荠菜园艺铁铲种花挖土除草工具户外铲,1.22,16000,已拼1.6万+件,https://img.pddpic.com/mms-material-img/2024-03-21/7a49946a-dc02-49d8-9852-af7013d1a028.png,goods.html?goods_id=679498067638&_oak_rcto=YWJLyEycnVoMs7kW6JFGdF6oeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=476e77af5c60bdc523dec52007939f5f&_oak_gallery=https://img.pddpic.com/mms-material-img/2024-03-21/7a49946a-dc02-49d8-9852-af7013d1a028.png
897253999927,酒鬼花生斤装酒鬼花生大装香辣香酥老酒鬼花生米下酒菜酥脆,1.6,214,本店已拼1.9万件,https://img.pddpic.com/mms-goods-image/2026-01-22/f981e74c-80ea-433e-a10d-a917b2a908eb.jpeg.a.jpeg,goods.html?goods_id=897253999927&_oak_rcto=YWKMlFlVUoiktMFno0H839GheVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=66af2fd6313883382764493fe7b17440&_oak_gallery=https://img.pddpic.com/mms-goods-image/2026-01-22/f981e74c-80ea-433e-a10d-a917b2a908eb.jpeg.a.jpeg
870848710505,【秒吸水】软硅藻泥卫生间地垫速干吸水浴室防滑垫厕所洗手间脚垫,1.68,1773,本店已拼5.3万件,https://img.pddpic.com/open-gw/2025-12-11/52973016-f35b-454d-8fbb-a9d5b1ab017e.jpeg,goods.html?goods_id=870848710505&_oak_rcto=YWLlak0Rkd0S7mAosXj-VXCmeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=35fc751f2422cba7ab112ff261655563&_oak_gallery=https://img.pddpic.com/open-gw/2025-12-11/52973016-f35b-454d-8fbb-a9d5b1ab017e.jpeg
892773797652,【正宗】云南紫皮独头蒜现挖湿蒜独蒜正宗新蒜农家批发紫皮大蒜头,3.7,72,本店已拼6.9万件,https://img.pddpic.com/mms-material-img/2025-02-13/7aeb9175-74ea-4642-ae39-64900fd5c705.jpeg,goods.html?goods_id=892773797652&_oak_rcto=YWJC9E3lOF5Zl5NPv39al0GUeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=bc06d1e14e23adcdb39319b56b658e2d&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-02-13/7aeb9175-74ea-4642-ae39-64900fd5c705.jpeg
893945560037,2026新款拔毛器大功率电动杀鸡鸭鹅拔毛机拔毛神器全自动脱毛批发,6.1,8978,本店已拼2.9万件,https://img.pddpic.com/mms-material-img/2026-01-17/c9054681-f409-4975-bb4e-34a502f125a2.jpeg.a.jpeg,goods.html?goods_id=893945560037&_oak_rcto=YWK6rFJTBilYaBy2p8mctwgzeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=c3b450e1bd702663ba1b40822fc13e0c&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-17/c9054681-f409-4975-bb4e-34a502f125a2.jpeg.a.jpeg
900030763348,拒绝洗牙【不白退全款】黄牙结石牙齿美白去烟渍牙膏脱色去除剂,2.78,105,已抢105件,https://img.pddpic.com/open-gw/2025-05-16/2932b711b30934140f21651aa6109512.jpeg,goods.html?goods_id=900030763348&_oak_rcto=YWKH1-EXbPNbP5Pi7DraCIYseVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=5d4b8e981286597ac1363cbe61db54f8&_oak_gallery=https://img.pddpic.com/open-gw/2025-05-16/2932b711b30934140f21651aa6109512.jpeg
871463724218,正品李时珍百草活骨贴 10贴/盒李时珍正品,5.23,3012,已抢3012件,https://img.pddpic.com/mms-goods-image/2025-12-12/3ce17591-5856-45a9-9209-4178b7bb2090.jpeg.a.jpeg,goods.html?goods_id=871463724218&_oak_rcto=YWLfxp-WEr6qXIU4xEhuCthgeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=110c3e2073f93ec4eb24ede44ffcc2f0&_oak_gallery=https://img.pddpic.com/mms-goods-image/2025-12-12/3ce17591-5856-45a9-9209-4178b7bb2090.jpeg.a.jpeg
806071878114,多层软皮包包女2025新款时尚百搭中老年妈妈包大容量单肩包斜挎包【8天内发货】,12,825,已抢825件,https://img.pddpic.com/mms-material-img/2023-03-31/5e962fb6-c9cf-4698-8997-c9a8539da1db.jpeg,goods.html?goods_id=806071878114&_oak_rcto=YWIpI3vJPGEPfaBQ5H57fXL2eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=699ff7739628b30d601c0b8e8e139a24&_oak_gallery=https://img.pddpic.com/mms-material-img/2023-03-31/5e962fb6-c9cf-4698-8997-c9a8539da1db.jpeg
900969084046,蓝边线手套棉手套纯棉薄款便宜白线手套秋冬工作劳保棉线保温工地,1.1,189,本店已拼500万+件,https://img.pddpic.com/mms-material-img/2025-07-18/7bf90c93-7c95-4348-967b-c0f7a9ccf7ed.jpeg.a.jpeg,goods.html?goods_id=900969084046&_oak_rcto=YWI8jUYgrgu00mf3FxIPwt37eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=b84361548fdea3b91344b1af61e61af2&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-07-18/7bf90c93-7c95-4348-967b-c0f7a9ccf7ed.jpeg.a.jpeg
